,Product Manager,Business Analyst,Data Scientist,Database Administrator,Data Architect,Data Analyst,Data Engineer
0,0.8571428571428571,0.14285714285714285,0.04838709677419355,0.014285714285714285,0.0,0.02040816326530612,0.10810810810810811
1,0.06349206349206349,0.7532467532467533,0.11290322580645161,0.15714285714285714,0.21212121212121213,0.30612244897959184,0.02702702702702703
2,0.015873015873015872,0.025974025974025976,0.7258064516129032,0.014285714285714285,0.09090909090909091,0.08163265306122448,0.1891891891891892
3,0.015873015873015872,0.012987012987012988,0.0,0.6714285714285714,0.06060606060606061,0.12244897959183673,0.16216216216216217
4,0.0,0.0,0.016129032258064516,0.04285714285714286,0.5454545454545454,0.02040816326530612,0.05405405405405406
5,0.047619047619047616,0.06493506493506493,0.06451612903225806,0.08571428571428572,0.030303030303030304,0.42857142857142855,0.05405405405405406
6,0.0,0.0,0.03225806451612903,0.014285714285714285,0.06060606060606061,0.02040816326530612,0.40540540540540543
