,Product Manager,Data Scientist,Business Analyst,Database Administrator
0,0.8484848484848485,0.04081632653061224,0.05952380952380952,0.03278688524590164
1,0.030303030303030304,0.8571428571428571,0.03571428571428571,0.03278688524590164
2,0.12121212121212122,0.10204081632653061,0.8214285714285714,0.14754098360655737
3,0.0,0.0,0.08333333333333333,0.7868852459016393
