,Data Analyst,Data Architect,Database Administrator,Data Engineer,Product Manager,Business Analyst,Data Scientist
0,0.5,0.07894736842105263,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.10526315789473684
1,0.034482758620689655,0.7586206896551724,0.10344827586206896,0.06896551724137931,0.0,0.034482758620689655,0.0
2,0.05660377358490566,0.0,0.8113207547169812,0.018867924528301886,0.03773584905660377,0.05660377358490566,0.018867924528301886
3,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.6190476190476191,0.0,0.0,0.047619047619047616
4,0.04819277108433735,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.7951807228915663,0.03614457831325301,0.060240963855421686
5,0.18446601941747573,0.038834951456310676,0.05825242718446602,0.009708737864077669,0.02912621359223301,0.6213592233009708,0.05825242718446602
6,0.09375,0.03125,0.0,0.203125,0.0,0.03125,0.640625
